road,link_start,link_end,chainage_start,chainage_end,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
Z1466,LRPS,LRP007a,0.0,9.23,0.0,51.0,108.0,0.0,0.0,42.0,0.0,3.0,1098.0,660.0,1524.0,747.0,0.0,1962.0,2271.0,4233.0,4233.0
Z1472,LRPS,LRP009,0.0,8.845,0.0,0.0,18.0,0.0,0.0,3.0,0.0,3.0,693.0,378.0,573.0,273.0,0.0,1095.0,846.0,1941.0,1941.0
Z1482,LRPS,LRP011,0.0,12.302,0.0,0.0,57.0,0.0,0.0,24.0,0.0,18.0,1668.0,1347.0,1005.0,945.0,0.0,3114.0,1950.0,5064.0,5064.0
Z1482,LRP011,LRPE,12.302,16.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1504,LRPS,LRP002,0.0,2.043,0.0,768.0,495.0,84.0,216.0,432.0,84.0,207.0,852.0,576.0,408.0,369.0,0.0,3714.0,777.0,4491.0,4491.0
Z1508,LRPS,LRP025,0.0,38.0,0.0,9.0,78.0,0.0,0.0,30.0,21.0,6.0,540.0,387.0,651.0,744.0,0.0,1071.0,1395.0,2466.0,2466.0
Z1510,LRPS,LRP028,0.0,28.15,0.0,9.0,78.0,0.0,0.0,30.0,21.0,6.0,540.0,387.0,651.0,744.0,0.0,1071.0,1395.0,2466.0,2466.0
Z1601,LRPS,LRP012,0.0,13.835,0.0,15.0,6.0,0.0,66.0,0.0,180.0,9.0,495.0,2286.0,309.0,225.0,0.0,3057.0,534.0,3591.0,3591.0
Z1602,LRPS,LRPS,0.0,22.02,0.0,720.0,492.0,408.0,372.0,576.0,153.0,378.0,885.0,456.0,300.0,285.0,0.0,4440.0,585.0,5025.0,5025.0
Z1603,LRPS,LRP019,0.0,19.961,0.0,276.0,660.0,114.0,168.0,396.0,480.0,123.0,10146.0,5043.0,2229.0,939.0,12.0,17406.0,3180.0,20586.0,20586.0
Z1603,LRP019,LRP020,19.961,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1603,LRP020,LRP026,20.78,28.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1603,LRP026,LRPE,28.055,65.254,0.0,92.0,220.0,38.0,56.0,132.0,160.0,41.0,3382.0,1681.0,743.0,313.0,4.0,5802.0,1060.0,6862.0,6862.0
Z1604,LRPS,LRP026,0.0,24.925,0.0,78.0,105.0,0.0,222.0,93.0,444.0,45.0,816.0,288.0,222.0,420.0,0.0,2091.0,642.0,2733.0,2733.0
Z1606,LRPS,LRP020,0.0,19.475,0.0,0.0,87.0,0.0,0.0,24.0,282.0,0.0,174.0,213.0,210.0,354.0,0.0,780.0,564.0,1344.0,1344.0
Z1608,LRPS,LRP040,0.0,45.87,0.0,120.0,51.0,0.0,126.0,24.0,186.0,18.0,66.0,2229.0,105.0,72.0,0.0,2820.0,177.0,2997.0,2997.0
Z1610,LRPS,LRP015,0.0,21.165,0.0,84.0,93.0,0.0,0.0,9.0,192.0,54.0,2445.0,831.0,465.0,387.0,3.0,3708.0,855.0,4563.0,4563.0
Z1611,LRPS,LRPS,0.0,1.5,0.0,84.0,93.0,0.0,0.0,9.0,192.0,54.0,2445.0,831.0,465.0,387.0,3.0,3708.0,855.0,4563.0,4563.0
Z1612,LRPS,LRP008,0.0,8.428,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,429.0,342.0,33.0,0.0,0.0,861.0,33.0,894.0,894.0
Z1617,LRPS,LRPS,0.0,15.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1618,LRPS,LRP010,0.0,10.982,0.0,1689.0,1479.0,0.0,0.0,1797.0,1134.0,1413.0,4707.0,1635.0,1089.0,1539.0,6.0,13854.0,2634.0,16488.0,16488.0
Z1619,LRPS,LRPS,0.0,24.372,0.0,246.0,405.0,0.0,210.0,291.0,171.0,201.0,3231.0,2343.0,2118.0,2157.0,30.0,7098.0,4305.0,11403.0,11403.0
Z1620,LRPS,LRPS,0.0,4.108,0.0,255.0,216.0,0.0,0.0,153.0,90.0,168.0,8340.0,3519.0,2028.0,2313.0,0.0,12741.0,4341.0,17082.0,17082.0
Z1623,LRPS,LRP006,0.0,10.24,0.0,60.0,75.0,0.0,0.0,75.0,138.0,126.0,1932.0,1323.0,1434.0,768.0,0.0,3729.0,2202.0,5931.0,5931.0
Z1629,LRPS,LRP011,0.0,12.4,0.0,468.0,96.0,0.0,0.0,333.0,237.0,36.0,4755.0,1263.0,1776.0,759.0,0.0,7188.0,2535.0,9723.0,9723.0
Z1629,LRP011,LRPE,12.4,14.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1636,LRPS,LRP010,0.0,14.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1590.0,921.0,888.0,807.0,0.0,2517.0,1695.0,4212.0,4212.0
Z1637,LRPS,LRP001,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1590.0,921.0,888.0,807.0,0.0,2517.0,1695.0,4212.0,4212.0
Z1703,LRPS,LRPS,0.0,6.53,0.0,162.0,354.0,0.0,0.0,111.0,54.0,93.0,1968.0,1671.0,255.0,441.0,0.0,4413.0,696.0,5109.0,5109.0
Z1802,LRPS,LRPS,0.0,2.06,0.0,0.0,1110.0,0.0,0.0,1029.0,186.0,1269.0,10296.0,1755.0,1509.0,13470.0,12.0,15645.0,14991.0,30636.0,30636.0
Z1802,LRPS,LRPE,2.06,9.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1804,LRPS,LRPS,0.0,3.502,0.0,1350.0,1059.0,0.0,0.0,282.0,36.0,153.0,2934.0,426.0,2466.0,4941.0,0.0,6240.0,7407.0,13647.0,13647.0
Z1811,LRPS,LRP019,0.0,18.285,0.0,228.0,96.0,0.0,135.0,153.0,309.0,66.0,1047.0,591.0,348.0,258.0,0.0,2625.0,606.0,3231.0,3231.0
Z1811,LRP019,LRP075,18.285,113.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1811,LRP075,LRP144,113.185,186.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1811,LRP144,LRPE,186.321,196.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z1812,LRPS,LRP024,0.0,24.61,0.0,342.0,0.0,0.0,360.0,357.0,333.0,0.0,0.0,474.0,249.0,0.0,0.0,1866.0,249.0,2115.0,2115.0
Z1813,LRPS,LRP020,0.0,20.05,0.0,75.0,105.0,84.0,0.0,105.0,459.0,96.0,2097.0,1239.0,609.0,522.0,0.0,4260.0,1131.0,5391.0,5391.0
Z1814,LRPS,LRP019,0.0,20.25,0.0,54.0,114.0,0.0,72.0,33.0,33.0,0.0,1101.0,1689.0,261.0,339.0,0.0,3096.0,600.0,3696.0,3696.0
Z1824,LRPS,LRPS,0.0,2.792,0.0,18.0,279.0,0.0,0.0,33.0,0.0,21.0,2439.0,702.0,1461.0,1014.0,6.0,3492.0,2481.0,5973.0,5973.0
Z1824,LRPS,LRPS,2.792,15.6,0.0,6.0,93.0,0.0,0.0,11.0,0.0,7.0,813.0,234.0,487.0,338.0,2.0,1164.0,827.0,1991.0,1991.0
Z2002,LRPS,LRP019,0.0,19.918,0.0,183.0,213.0,0.0,66.0,345.0,153.0,366.0,4671.0,963.0,462.0,981.0,0.0,6960.0,1443.0,8403.0,8403.0
Z2002,LRP019,LRPE,19.918,33.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2003,LRPS,LRP018,0.0,18.657,0.0,153.0,207.0,0.0,213.0,354.0,174.0,123.0,4623.0,1737.0,1344.0,1395.0,156.0,7584.0,2895.0,10479.0,10479.0
Z2003,LRP018,LRPE,18.657,41.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2008,LRPS,LRPS,0.0,12.78,0.0,477.0,438.0,366.0,0.0,774.0,117.0,384.0,2475.0,1227.0,312.0,450.0,0.0,6258.0,762.0,7020.0,7020.0
Z2009,LRPS,LRPS,0.0,2.905,0.0,453.0,417.0,363.0,0.0,765.0,114.0,381.0,2448.0,1215.0,309.0,444.0,0.0,6156.0,753.0,6909.0,6909.0
Z2010,LRPS,LRPS,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2011,LRPS,LRP019,0.0,24.703,0.0,291.0,327.0,0.0,237.0,1119.0,96.0,81.0,1878.0,1008.0,294.0,495.0,0.0,5037.0,789.0,5826.0,5826.0
Z2012,LRPS,LRP016,0.0,16.25,0.0,69.0,75.0,0.0,18.0,429.0,18.0,42.0,378.0,165.0,144.0,237.0,0.0,1194.0,381.0,1575.0,1575.0
Z2013,LRPS,LRP024,0.0,25.045,0.0,345.0,177.0,0.0,18.0,564.0,12.0,207.0,12705.0,3084.0,747.0,675.0,0.0,17112.0,1422.0,18534.0,18534.0
Z2014,LRPS,LRP004,0.0,4.095,3.0,324.0,183.0,0.0,561.0,1779.0,663.0,1113.0,3759.0,1329.0,72.0,159.0,0.0,9714.0,231.0,9945.0,9945.0
Z2016,LRPS,LRP017,0.0,16.96,0.0,207.0,165.0,0.0,300.0,633.0,474.0,600.0,7179.0,2841.0,909.0,3201.0,0.0,12399.0,4110.0,16509.0,16509.0
Z2020,LRPS,LRP003,0.0,9.742,3.0,558.0,75.0,0.0,303.0,213.0,117.0,72.0,1785.0,522.0,276.0,231.0,84.0,3648.0,591.0,4239.0,4239.0
Z2031,LRPS,LRPE,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2032,LRPS,LRPS,0.0,5.705,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,840.0,384.0,354.0,390.0,0.0,1269.0,744.0,2013.0,2013.0
Z2034,LRPS,LRP022,0.0,22.62,0.0,21.0,117.0,0.0,3.0,24.0,0.0,51.0,1596.0,1113.0,1482.0,918.0,6.0,2925.0,2406.0,5331.0,5331.0
Z2035,LRPS,LRPS,0.0,15.603,0.0,21.0,117.0,0.0,3.0,24.0,0.0,51.0,1596.0,1113.0,1482.0,918.0,6.0,2925.0,2406.0,5331.0,5331.0
Z2036,LRPS,LRP007,0.0,14.099,0.0,0.0,291.0,0.0,0.0,84.0,24.0,156.0,5226.0,3894.0,4911.0,3450.0,42.0,9675.0,8403.0,18078.0,18078.0
Z2037,LRPS,LRPS,0.0,5.081,0.0,615.0,333.0,3.0,516.0,342.0,90.0,288.0,3384.0,1671.0,1533.0,645.0,0.0,7242.0,2178.0,9420.0,9420.0
Z2037,LRPS,LRPE,5.081,12.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2038,LRPS,LRPS,0.0,4.396,0.0,66.0,168.0,0.0,0.0,12.0,15.0,9.0,681.0,441.0,402.0,513.0,12.0,1392.0,927.0,2319.0,2319.0
Z2039,LRPS,LRP004,0.0,4.392,0.0,369.0,111.0,0.0,447.0,192.0,33.0,258.0,5037.0,3513.0,2271.0,2916.0,0.0,9960.0,5187.0,15147.0,15147.0
Z2039,LRP004,LRPE,4.392,12.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2041,LRPS,LRP007,0.0,8.32,0.0,393.0,312.0,6.0,12.0,159.0,6.0,120.0,9111.0,1299.0,1347.0,2787.0,0.0,11418.0,4134.0,15552.0,15552.0
Z2042,LRPS,LRP008,0.0,8.648,0.0,432.0,399.0,48.0,84.0,129.0,57.0,246.0,2706.0,1872.0,1500.0,1557.0,24.0,5973.0,3081.0,9054.0,9054.0
Z2044,LRPS,LRP007,0.0,6.351,3.0,579.0,474.0,3.0,18.0,135.0,45.0,132.0,3381.0,1110.0,1038.0,453.0,21.0,5880.0,1512.0,7392.0,7392.0
Z2044,LRP007,LRPE,6.351,25.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2045,LRPS,LRP005,0.0,7.538,3.0,615.0,489.0,15.0,6.0,231.0,57.0,165.0,3276.0,879.0,372.0,360.0,0.0,5736.0,732.0,6468.0,6468.0
Z2045,LRP005,LRP014,7.538,14.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2045,LRP014,LRPE,14.899,18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2047,LRPS,LRP001,0.0,1.649,0.0,813.0,309.0,0.0,99.0,198.0,15.0,135.0,9570.0,1479.0,1512.0,1872.0,0.0,12618.0,3384.0,16002.0,16002.0
Z2047,LRP001,LRPE,1.649,16.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2049,LRPS,LRP004,0.0,4.447,0.0,183.0,129.0,9.0,165.0,87.0,111.0,69.0,5682.0,3831.0,1617.0,612.0,0.0,10266.0,2229.0,12495.0,12495.0
Z2055,LRPS,LRPE,0.0,16.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2115,LRPS,LRP003,0.0,4.172,0.0,39.0,0.0,0.0,0.0,3.0,0.0,9.0,1359.0,1044.0,750.0,543.0,9.0,2454.0,1302.0,3756.0,3756.0
Z2121,LRPS,LRP008,0.0,8.007,0.0,87.0,327.0,0.0,0.0,93.0,66.0,69.0,3801.0,2352.0,2292.0,2997.0,0.0,6795.0,5289.0,12084.0,12084.0
Z2122,LRPS,LRPS,0.0,5.617,0.0,84.0,93.0,0.0,0.0,36.0,36.0,63.0,1599.0,1122.0,2637.0,942.0,60.0,3033.0,3639.0,6672.0,6672.0
Z2122,LRPS,LRPS,5.617,10.551,0.0,28.0,31.0,0.0,0.0,12.0,12.0,21.0,533.0,374.0,879.0,314.0,20.0,1011.0,1213.0,2224.0,2224.0
Z2123,LRPS,LRP004,0.0,7.415,0.0,135.0,60.0,0.0,3.0,123.0,30.0,33.0,2280.0,2628.0,3489.0,798.0,45.0,5292.0,4332.0,9624.0,9624.0
Z2403,LRPS,LRPS,0.0,16.66,0.0,615.0,888.0,12.0,144.0,798.0,27.0,102.0,5799.0,1425.0,570.0,1578.0,0.0,9810.0,2148.0,11958.0,11958.0
Z2403,LRPS,LRPS,16.66,20.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2405,LRPS,LRP015,0.0,16.758,0.0,36.0,51.0,0.0,141.0,30.0,27.0,24.0,534.0,372.0,174.0,330.0,33.0,1215.0,537.0,1752.0,1752.0
Z2801,LRPS,LRP012,0.0,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2801,LRP012,LRPE,22.58,30.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2802,LRPS,LRP012,0.0,12.35,0.0,678.0,492.0,192.0,423.0,390.0,39.0,282.0,8229.0,447.0,171.0,153.0,0.0,11172.0,324.0,11496.0,11496.0
Z2802,LRP012,LRPE,12.35,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2804,LRPS,LRP013,0.0,13.234,0.0,678.0,492.0,192.0,423.0,390.0,39.0,282.0,8229.0,447.0,171.0,153.0,0.0,11172.0,324.0,11496.0,11496.0
Z2804,LRP013,LRPE,13.234,16.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2805,LRPS,LRP013,0.0,18.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2806,LRPS,LRPS,0.0,17.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,2349.0,1314.0,1137.0,1578.0,0.0,4221.0,2715.0,6936.0,6936.0
Z2807,LRPS,LRP024,0.0,46.0,0.0,369.0,393.0,0.0,459.0,2013.0,48.0,180.0,819.0,861.0,147.0,420.0,0.0,5142.0,567.0,5709.0,5709.0
Z2808,LRPS,LRPS,0.0,7.764,0.0,369.0,393.0,0.0,459.0,2013.0,48.0,180.0,819.0,861.0,147.0,420.0,0.0,5142.0,567.0,5709.0,5709.0
Z2809,LRPS,LRPS,0.0,5.02,0.0,27.0,27.0,0.0,0.0,1965.0,324.0,1068.0,2316.0,1176.0,429.0,1239.0,0.0,6903.0,1668.0,8571.0,8571.0
Z2810,LRPS,LRPS,0.0,11.82,0.0,3.0,21.0,0.0,0.0,432.0,9.0,9.0,777.0,369.0,186.0,228.0,114.0,1620.0,528.0,2148.0,2148.0
Z2811,LRPS,LRPS,0.0,18.0,0.0,3.0,21.0,0.0,0.0,432.0,9.0,9.0,777.0,369.0,186.0,228.0,114.0,1620.0,528.0,2148.0,2148.0
Z2812,LRPS,LRPS,0.0,5.104,3.0,651.0,498.0,339.0,114.0,3030.0,54.0,1725.0,12672.0,3987.0,291.0,2118.0,108.0,23073.0,2517.0,25590.0,25590.0
Z2813,LRPS,LRPS,0.0,40.59,3.0,651.0,498.0,339.0,114.0,3030.0,54.0,1725.0,12672.0,3987.0,291.0,2118.0,108.0,23073.0,2517.0,25590.0,25590.0
Z2822,LRPS,LRP006,0.0,24.0,0.0,165.0,129.0,0.0,144.0,225.0,15.0,120.0,3636.0,1587.0,396.0,429.0,0.0,6021.0,825.0,6846.0,6846.0
Z2823,LRPS,LRP022,0.0,22.38,0.0,291.0,333.0,0.0,243.0,360.0,66.0,171.0,1947.0,939.0,609.0,816.0,63.0,4350.0,1488.0,5838.0,5838.0
Z2824,LRPS,LRPS,0.0,15.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z2831,LRPS,LRPS,0.0,2.875,0.0,168.0,231.0,0.0,264.0,252.0,72.0,153.0,2523.0,900.0,246.0,204.0,0.0,4563.0,450.0,5013.0,5013.0
Z2832,LRPS,LRP015,0.0,14.48,0.0,177.0,228.0,3.0,228.0,1164.0,36.0,141.0,4113.0,912.0,393.0,378.0,0.0,7002.0,771.0,7773.0,7773.0
Z2834,LRPS,LRP151,0.0,171.4,0.0,177.0,228.0,3.0,228.0,1164.0,36.0,141.0,4113.0,912.0,393.0,378.0,0.0,7002.0,771.0,7773.0,7773.0
Z3003,LRPS,LRPS,0.0,10.123,0.0,0.0,48.0,0.0,0.0,42.0,0.0,54.0,1482.0,483.0,315.0,162.0,0.0,2109.0,477.0,2586.0,2586.0
Z3004,LRPS,LRPS,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3005,LRPS,LRPS,0.0,3.429,0.0,48.0,918.0,0.0,0.0,849.0,186.0,1629.0,9798.0,1869.0,1932.0,9684.0,0.0,15297.0,11616.0,26913.0,26913.0
Z3006,LRPS,LRPE,0.0,5.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3007,LRPS,LRP006,0.0,5.742,0.0,1302.0,564.0,0.0,0.0,1866.0,0.0,2160.0,6243.0,2274.0,558.0,5118.0,0.0,14409.0,5676.0,20085.0,20085.0
Z3008,LRPS,LRPS,0.0,2.851,0.0,438.0,270.0,3.0,6.0,273.0,129.0,192.0,699.0,972.0,684.0,807.0,0.0,2982.0,1491.0,4473.0,4473.0
Z3008,LRPS,LRPE,2.851,6.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3009,LRPS,LRP001,0.0,5.376,0.0,267.0,327.0,0.0,240.0,138.0,36.0,183.0,2883.0,1461.0,2175.0,714.0,0.0,5535.0,2889.0,8424.0,8424.0
Z3010,LRPS,LRP009,0.0,8.357,0.0,252.0,126.0,0.0,3.0,48.0,21.0,75.0,2880.0,927.0,813.0,525.0,0.0,4332.0,1338.0,5670.0,5670.0
Z3012,LRPS,LRPS,0.0,2.925,0.0,252.0,126.0,0.0,3.0,48.0,21.0,75.0,2880.0,927.0,813.0,525.0,0.0,4332.0,1338.0,5670.0,5670.0
Z3024,LRPS,LRP011,0.0,26.0,0.0,480.0,267.0,6.0,408.0,495.0,81.0,261.0,984.0,654.0,381.0,450.0,15.0,3636.0,846.0,4482.0,4482.0
Z3025,LRPS,LRP012,0.0,12.301,0.0,225.0,462.0,0.0,0.0,30.0,6.0,54.0,1515.0,852.0,744.0,126.0,6.0,3144.0,876.0,4020.0,4020.0
Z3025,LRP012,LRPE,12.301,25.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3026,LRPS,LRP004,0.0,4.015,3.0,126.0,300.0,0.0,12.0,48.0,0.0,51.0,2145.0,1980.0,1488.0,1620.0,129.0,4665.0,3237.0,7902.0,7902.0
Z3030,LRPS,LRP023,0.0,26.077,0.0,105.0,102.0,9.0,3.0,231.0,0.0,96.0,2388.0,2664.0,1068.0,1530.0,138.0,5598.0,2736.0,8334.0,8334.0
Z3031,LRPS,LRP020,0.0,20.67,3.0,855.0,2211.0,15.0,255.0,906.0,21.0,543.0,7389.0,3771.0,1419.0,1404.0,60.0,15969.0,2883.0,18852.0,18852.0
Z3032,LRPS,LRP027,0.0,28.702,0.0,249.0,429.0,225.0,168.0,108.0,48.0,57.0,1725.0,4686.0,2790.0,5829.0,0.0,7695.0,8619.0,16314.0,16314.0
Z3033,LRPS,LRP001,0.0,0.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3033,LRP001,LRP024,0.927,25.65,0.0,79.0,34.0,70.0,9.0,125.0,32.0,131.0,3795.0,1631.0,2462.0,2809.0,4.0,5906.0,5275.0,11181.0,11181.0
Z3033,LRP024,LRP037,25.65,38.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3033,LRP037,LRPE,38.362,66.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3034,LRPS,LRP014,0.0,13.31,33.0,1389.0,291.0,72.0,105.0,276.0,570.0,318.0,1824.0,1053.0,381.0,918.0,0.0,5931.0,1299.0,7230.0,7230.0
Z3034,LRP014,LRP019,13.31,18.386,11.0,463.0,97.0,24.0,35.0,92.0,190.0,106.0,608.0,351.0,127.0,306.0,0.0,1977.0,433.0,2410.0,2410.0
Z3034,LRP019,LRP024,18.386,23.097,11.0,463.0,97.0,24.0,35.0,92.0,190.0,106.0,608.0,351.0,127.0,306.0,0.0,1977.0,433.0,2410.0,2410.0
Z3035,LRPS,LRP003,0.0,2.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3035,LRP003,LRP019,2.824,19.36,0.0,52.0,68.0,63.0,67.0,74.0,34.0,70.0,492.0,488.0,364.0,506.0,0.0,1408.0,870.0,2278.0,2278.0
Z3036,LRPS,LRPE,0.0,1.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3037,LRPS,LRP048,0.0,49.145,0.0,1044.0,729.0,0.0,138.0,258.0,69.0,111.0,3081.0,711.0,348.0,324.0,0.0,6141.0,672.0,6813.0,6813.0
Z3037,LRP048,LRP061,49.145,61.205,0.0,160.0,166.0,0.0,0.0,21.0,0.0,21.0,476.0,340.0,325.0,237.0,0.0,1184.0,562.0,1746.0,1746.0
Z3038,LRPS,LRPE,0.0,2.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3039,LRPS,LRPS,0.0,1.376,0.0,0.0,318.0,0.0,0.0,0.0,39.0,81.0,549.0,2010.0,2580.0,1017.0,408.0,2997.0,4005.0,7002.0,7002.0
Z3040,LRPS,LRP021,0.0,20.351,0.0,0.0,318.0,0.0,0.0,0.0,39.0,81.0,549.0,2010.0,2580.0,1017.0,408.0,2997.0,4005.0,7002.0,7002.0
Z3042,LRPS,LRPE,0.0,4.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3601,LRPS,LRP014,0.0,17.6,0.0,333.0,546.0,0.0,0.0,18.0,15.0,33.0,1527.0,1167.0,1383.0,726.0,0.0,3639.0,2109.0,5748.0,5748.0
Z3602,LRPS,LRP027,0.0,27.256,0.0,57.0,558.0,0.0,0.0,87.0,84.0,75.0,2793.0,1224.0,594.0,717.0,42.0,4878.0,1353.0,6231.0,6231.0
Z3603,LRPS,LRP019,0.0,37.0,0.0,783.0,552.0,378.0,0.0,375.0,330.0,420.0,14475.0,1386.0,810.0,11433.0,0.0,18699.0,12243.0,30942.0,30942.0
Z3604,LRPS,LRP002,0.0,2.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3604,LRP002,LRPE,2.921,17.111,0.0,80.0,580.0,9.0,0.0,46.0,25.0,20.0,1806.0,950.0,1153.0,387.0,2.0,3516.0,1542.0,5058.0,5058.0
Z3605,LRPS,LRPE,0.0,14.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3607,LRPS,LRP015,0.0,16.324,0.0,426.0,405.0,210.0,0.0,123.0,81.0,81.0,1740.0,1023.0,729.0,786.0,0.0,4089.0,1515.0,5604.0,5604.0
Z3608,LRPS,LRP022,0.0,21.114,0.0,768.0,234.0,291.0,39.0,69.0,24.0,51.0,2085.0,1455.0,987.0,1056.0,3.0,5016.0,2046.0,7062.0,7062.0
